model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	ave_e	ave_mu	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	28	12	7	0.092118378	-2.1957602	-2.7381035	0.2489407	-2.7380656	0.24893758	0.2962805	-2.7779187	11.6	-0.0041921353	0.024074729	-0.025964693	0.0093091175	0.025964523	-0.0093093785	0.013099571	-0.040230486	1.3333333	1.6667616	0.00038285649	5.215116e-07	1.9996552	1.9997257	2.5264153e-06	1.9997257	2.5265586e-06	4.9106954e-06	1.9993586	1.0003799	0.0028761473	-0.074178183	0.06612813	-0.0063153012	-0.066128496	0.0063154801	-0.0088320867	0.10122758	9.5679086e-05	5.2151154e-07	0.00034555567	0.00027507645	2.5264137e-06	0.00027507948	2.526557e-06	4.9106894e-06	0.00064212591	9.672454e-05	4.0005708	3.9994257	3.9976402	4.0023582	3.9976402	4.0023583	4.000791	3.999204	-67.304466	R0:N12:S0:1	-36.8	uncorrelated	b7fd39a	v1.0.3	2022-07-04@15:24
2x2_2C_8b_C2v_L	25.555556	11.388889	6.3888889	0.092118378	-2.1957602	-2.7381035	0.2489407	-2.7380656	0.24893758	0.2962805	-2.7779187	11.442222	-0.0041921353	0.024074729	-0.025964693	0.0093091175	0.025964523	-0.0093093785	0.013099571	-0.040230486	1.3333333	1.9980623	0.00053069356	5.3813871e-07	1.9994954	1.9996268	2.6120874e-06	1.9996267	2.6122356e-06	5.0613639e-06	1.9991289	1.0005281	0.0029180228	-0.089860997	0.077264168	-0.0064100145	-0.077264753	0.006410196	-0.0089580841	0.11804728	0.00013260704	5.3813864e-07	0.00050438935	0.00037302273	2.6120857e-06	0.00037302839	2.6122339e-06	5.0613574e-06	0.00087069739	0.00013317245	4.0008343	3.9991657	3.9967563	4.0032474	3.9967563	4.0032474	4.0011215	3.9988758	-66.674174	R0:N12:S0:1	-40.426667	uncorrelated	b7fd39a	v1.0.3	2022-07-04@15:24
2x2_2C_8b_C2v_L	23.111111	10.777778	5.7777778	0.092118378	-2.1957602	-2.7381035	0.2489407	-2.7380656	0.24893758	0.2962805	-2.7779187	11.284444	-0.0041921353	0.024074729	-0.025964693	0.0093091175	0.025964523	-0.0093093785	0.013099571	-0.040230486	1.3333333	1.9997306	0.00078620317	5.571687e-07	1.9991884	1.9994602	2.7137806e-06	1.9994602	2.7139347e-06	5.2299626e-06	1.9987471	1.0007836	0.0029629107	-0.11394738	0.092898645	-0.0065140661	-0.092899617	0.0065142506	-0.0090922192	0.14156327	0.00019640827	5.5716862e-07	0.00081110503	0.00053943482	2.7137788e-06	0.00053944611	2.7139329e-06	5.2299557e-06	0.001252185	0.00019694664	4.001313	3.9986858	3.9952227	4.0047845	3.9952228	4.0047845	4.0016562	3.9983376	-66.044235	R0:N12:S0:1	-44.053333	uncorrelated	b7fd39a	v1.0.3	2022-07-04@15:25
2x2_2C_8b_C2v_L	20.666667	10.166667	5.1666667	0.092118378	-2.1957602	-2.7381035	0.2489407	-2.7380656	0.24893758	0.2962805	-2.7779187	11.126667	-0.0041921353	0.024074729	-0.025964693	0.0093091175	0.025964523	-0.0093093785	0.013099571	-0.040230486	1.3333333	1.9999031	0.0012917456	5.8117851e-07	1.9984847	1.999151	2.8498896e-06	1.999151	2.8500521e-06	5.4306609e-06	1.9980457	1.0012889	0.003013529	-0.15565444	0.11642868	-0.0066370914	-0.1164304	0.0066372796	-0.00923996	0.1767639	0.00032256474	5.8117842e-07	0.001514724	0.00084880742	2.8498876e-06	0.0008488325	2.8500501e-06	5.4306533e-06	0.0019533383	0.00032327012	4.0023366	3.997654	3.9921523	4.0078635	3.9921523	4.0078635	4.0025598	3.9974218	-65.414952	R0:N12:S0:1	-47.68	uncorrelated	b7fd39a	v1.0.3	2022-07-04@15:25
2x2_2C_8b_C2v_L	18.222222	9.5555556	4.5555556	0.092118378	-2.1957602	-2.7381035	0.2489407	-2.7380656	0.24893758	0.2962805	-2.7779187	10.968889	-0.0041921353	0.024074729	-0.025964693	0.0093091175	0.025964523	-0.0093093785	0.013099571	-0.040230486	1.3333333	1.9999533	0.0025687512	6.2027878e-07	1.9962309	1.9984777	3.0919026e-06	1.9984777	3.0920808e-06	5.7036824e-06	1.9965376	1.0025659	0.0030803691	-0.24540038	0.15574655	-0.0068159514	-0.15574997	0.0068161457	-0.0094160696	0.23524125	0.00064080488	6.2027867e-07	0.0037655159	0.0015216923	3.0919002e-06	0.0015217592	3.0920784e-06	5.7036739e-06	0.0034593564	0.00064152937	4.0052656	3.9946682	3.9841193	4.0159398	3.9841191	4.0159399	4.0039092	3.9960256	-64.787136	R0:N12:S0:1	-51.306667	uncorrelated	b7fd39a	v1.0.3	2022-07-04@15:26
2x2_2C_8b_C2v_L	15.777778	8.9444444	3.9444444	0.092118378	-2.1957602	-2.7381035	0.2489407	-2.7380656	0.24893758	0.2962805	-2.7779187	10.811111	-0.0041921353	0.024074729	-0.025964693	0.0093091175	0.025964523	-0.0093093785	0.013099571	-0.040230486	1.3333333	1.9999741	0.0088868969	7.7076498e-07	1.9790899	1.9965562	4.1021006e-06	1.996556	4.1023317e-06	6.2006422e-06	1.9922473	1.0088839	0.0032611101	-0.57666438	0.23294677	-0.0073839134	-0.2329553	0.007384122	-0.0096601424	0.35229548	0.002206171	7.7076477e-07	0.020795164	0.0034408881	4.1020961e-06	0.0034411399	4.1023273e-06	6.200632e-06	0.0077373268	0.0022068959	4.0238911	3.9737103	3.9401508	4.0604106	3.9401508	4.0604105	3.9974327	4.0019735	-64.164482	R0:N12:S0:1	-54.933333	uncorrelated	b7fd39a	v1.0.3	2022-07-04@15:26
2x2_2C_8b_C2v_L	13.333333	8.3333333	3.3333333	0.092118378	-2.1957602	-2.7381035	0.2489407	-2.7380656	0.24893758	0.2962805	-2.7779187	10.653333	-0.0041921353	0.024074729	-0.025964693	0.0093091175	0.025964523	-0.0093093785	0.013099571	-0.040230486	1.3333333	1.9999904	0.47268382	1.6351399e-05	0.15842507	1.9956219	6.173095e-05	1.9956204	6.1731886e-05	1.4000903e-05	1.9594678	1.4726778	0.020234812	-1.8538583	0.14817336	-0.03699678	-0.14820986	0.036996388	-0.0096580003	0.93600553	0.011914822	1.6351234e-05	0.14273766	0.0044178587	6.1728778e-05	0.0044193298	6.1729714e-05	1.4001235e-05	0.040034899	0.011916482	7.4945609	5.9118699	1.3209052	6.7381049	1.3211247	6.7379026	2.5913157	5.3080149	-63.809892	R0:N12:S0:1	-58.56	uncorrelated	b7fd39a	v1.0.3	2022-07-04@15:27
2x2_2C_8b_C2v_L	10.888889	7.7222222	2.7222222	0.092118378	-2.1957602	-2.7381035	0.2489407	-2.7380656	0.24893758	0.2962805	-2.7779187	10.495556	-0.0041921353	0.024074729	-0.025964693	0.0093091175	0.025964523	-0.0093093785	0.013099571	-0.040230486	1.3333333	1.9999971	0.7658289	1.501962e-05	0.011659547	1.8218443	6.2374885e-05	1.8190107	6.2314594e-05	7.8630488e-05	1.2839679	1.7658248	0.021164004	-0.57686458	0.59568691	-0.041859668	-0.60424947	0.041820428	-0.039149024	2.7620942	0.032204227	1.501948e-05	0.011571966	0.2581369	6.2372554e-05	0.26180956	6.2312268e-05	7.8627464e-05	0.56389673	0.03220616	7.9398659	7.7916965	2.0449305	7.4933156	2.0690286	7.4869163	5.3311668	3.4209075	-64.196464	R0:N12:S0:1	-62.186667	uncorrelated	b7fd39a	v1.0.3	2022-07-04@15:28
2x2_2C_8b_C2v_L	8.4444444	7.1111111	2.1111111	0.092118378	-2.1957602	-2.7381035	0.2489407	-2.7380656	0.24893758	0.2962805	-2.7779187	10.337778	-0.0041921353	0.024074729	-0.025964693	0.0093091175	0.025964523	-0.0093093785	0.013099571	-0.040230486	1.3333333	1.9999999	0.9934343	1.2673282e-05	0.0043073987	1.8283332	5.7152786e-05	0.19338726	5.6460806e-05	0.00011040471	1.999999	1.9934341	0.020102633	-0.37045654	0.072817678	-0.042709892	-0.75577737	0.042265758	-0.05937743	1.86189e-05	0.0016228238	1.2673187e-05	0.0042959245	0.31197427	5.7150843e-05	0.32975829	5.6458917e-05	0.00011039746	1.668466e-06	0.0016229565	7.9825561	7.9246623	0.72674702	7.9912718	7.0244899	7.9199712	7.9980854	0.00050154241	-65.306019	R0:N12:S0:1	-65.813333	uncorrelated	b7fd39a	v1.0.3	2022-07-04@15:28
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118378	-2.1957602	-2.7381035	0.2489407	-2.7380656	0.24893758	0.2962805	-2.7779187	10.18	-0.0041921353	0.024074729	-0.025964693	0.0093091175	0.025964523	-0.0093093785	0.013099571	-0.040230486	1.3333333	2	0.99792845	9.8502861e-06	0.0020937516	1.9962025	4.4889312e-05	0.0098040004	4.4659157e-05	8.6864796e-05	1.9999999	1.9979284	0.0177418	-0.25863903	0.00085885919	-0.037888159	-0.43677479	0.037740038	-0.05269484	9.4714171e-06	0.00051609662	9.8502289e-06	0.0020910668	0.0075687543	4.4888127e-05	0.013531246	4.4657986e-05	8.6860365e-05	1.0874977e-07	0.00051615054	7.9914585	7.9636484	0.015993449	7.9991888	7.8806493	7.9752791	7.9985286	0.00035300812	-66.481601	R0:N12:S0:1	-69.44	uncorrelated	b7fd39a	v1.0.3	2022-07-04@15:29
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	8.0997141	10.5	3.4161	0.46276236	-2.1393415	-3.0784067	0.56100483	-3.078405	0.56026794	-0.12418044	-3.4329214	10.18	-9.9863022e-06	0.97348911	-1.5613925	-3.1239003e-06	1.5613919	-1.8695776e-05	0.24271108	-2.2076607	2.0342	1	0.236	1.2397678	1.655378	-0.65146639	-0.23253835	0.095275831	0.30001549	2.2374564e-10	1.9415528	1.7252313	0	1.7252319	5.8090926e-10	0.01717537	1.4187063	1.2930256	5.9656621e-05	-0.53417929	1.7755792	1.2143205e-05	-1.7755757	7.2720047e-05	-0.31202972	3.0854526	0.051244305	2.2374564e-10	0.060668587	0.26360645	0	0.26360599	5.8090926e-10	0.018027228	0.41995214	0.05192368	6.6289073	1.7117831	3.4683863	5.0889642	3.4683852	5.0889686	3.9125975	2.1459401	-72.65149	R0:N12:S0:1	-54.1112	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:47
2x2_2C_8b_C2v_L	8.0776527	11.5	3.4161	-0.21478155	-3.3529228	-3.4235116	0.029431006	-3.4235179	0.029429905	0.037168519	-3.143238	10.18	-0.19879531	1.0808379	-1.6117495	0.15781596	1.6117497	-0.1578159	0.19749418	-2.148556	2.0342	1	0.236	1.2381004	1.647065	-0.64601397	-0.24626637	0.099424558	0.23578883	0.20794424	1.9258672	1.7034716	0.12143854	1.7034741	0.12144112	0.0037746732	1.3595915	1.2132493	1.6906971	-0.70461163	1.866569	-0.89203087	-1.8665583	0.89204331	-0.19608102	3.121652	0.044592943	0.17593267	0.07169704	0.2716113	0.12023586	0.27160938	0.12023816	0.0037832345	0.43319411	0.051458097	4.9844254	2.0734574	3.3967168	4.8893785	3.3967109	4.8893857	3.8533209	2.1197848	-75.130995	R0:N12:S0:1	-54.1112	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:47
2x2_2C_8b_C2v_L	7.4791215	9.5	3.4161	0.19265577	-2.5325247	-3.4410431	0.32367912	-3.4409661	0.32374127	0.39855451	-3.2354555	10.18	-0.10421759	1.0281949	-1.6126938	0.20218352	1.6126909	-0.20217615	0.28629011	-2.164943	2.0342	1	0.236	1.2203839	1.6551982	-0.69741015	-0.284814	0.11683346	0.35377157	0.025924736	1.9525104	1.644051	0.061803738	1.643979	0.061771709	0.0071746144	1.2425729	1.340053	0.6620264	-0.42219859	1.9644707	-0.76097736	-1.9647785	0.76074618	-0.28808673	3.4151941	0.055059793	0.025476501	0.048708505	0.33300251	0.06157542	0.33305367	0.061544706	0.0071884715	0.47194179	0.058670778	6.7964779	1.2754483	3.4238674	5.1854838	3.4239375	5.1852572	4.0496434	1.4348239	-75.978584	R0:N12:S0:1	-54.1112	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:48
2x2_2C_8b_C2v_L	8.5309009	13.5	3.4161	-0.042060252	-2.9964767	-3.5571193	0.048448615	-3.5571221	0.048448305	0.083338692	-3.2724271	10.18	0.13306736	1.0591433	-1.653874	0.15832802	1.653876	-0.158328	-0.22219065	-2.2123465	2.0342	1	0.236	1.250999	1.62803	-0.60971793	-0.20972763	0.0852194	0.16277907	0.11793281	1.9411702	1.7649741	0.1681504	1.7649727	0.16814743	0.0079465813	1.508619	1.1395217	-1.179424	-0.68303606	1.69701	-0.94174348	-1.6970181	0.94173068	0.23586798	2.6951276	0.03398789	0.10723523	0.05779583	0.21476588	0.16280277	0.21476702	0.16280042	0.0080303178	0.37124773	0.040567981	5.1945064	2.4980402	3.4734369	4.7131678	3.4734442	4.713161	3.7623974	2.9198798	-73.716067	R0:N12:S0:1	-54.1112	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:49
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	8.259028	9.5	3.4161	0.002050706	-3.2562891	-3.7212382	0.051026787	-3.7212125	0.050983339	0.045591212	-3.5037225	11	0.079266612	1.0627458	-1.5556148	0.14694488	1.5555896	-0.14695341	0.19152334	-2.0517888	2.0342	1	0.236	1.2370677	1.7108568	-0.60795954	-0.26106287	0.10523957	0.38294931	0.0090355934	1.9580705	1.6372587	0.02287232	1.6373371	0.022883488	0.0029571389	1.2146353	1.3737375	-0.41150599	-0.38667788	1.9356442	-0.48994403	-1.9352978	0.49008705	-0.19709843	3.4445191	0.056816955	0.0089820138	0.043376949	0.34596189	0.022833056	0.34590931	0.022844047	0.0029567993	0.47923792	0.058865186	7.0105404	1.178153	3.4953172	5.3439235	3.4952724	5.3442496	4.1737434	1.3581696	-82.42158	R0:N12:S0:1	-60.6712	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:15
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	8.259028	9.5	3.4161	0.002050706	-3.2562891	-3.7212382	0.051026787	-3.7212125	0.050983339	0.045591212	-3.5037225	11	0.079266612	1.0627458	-1.5556148	0.14694488	1.5555896	-0.14695341	0.19152334	-2.0517888	2.0342	1	0.236	1.2370677	1.7108568	-0.60795954	-0.26106287	0.10523957	0.38294931	0.0090355934	1.9580705	1.6372587	0.02287232	1.6373371	0.022883488	0.0029571389	1.2146353	1.3737375	-0.41150599	-0.38667788	1.9356442	-0.48994403	-1.9352978	0.49008705	-0.19709843	3.4445191	0.056816955	0.0089820138	0.043376949	0.34596189	0.022833056	0.34590931	0.022844047	0.0029567993	0.47923792	0.058865186	7.0105404	1.178153	3.4953172	5.3439235	3.4952724	5.3442496	4.1737434	1.3581696	-82.42158	R0:N12:S0:1	-60.6712	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:15
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	8.259028	9.5	3.4161	0.002050706	-3.2562891	-3.7212382	0.051026787	-3.7212125	0.050983339	0.045591212	-3.5037225	11	0.079266612	1.0627458	-1.5556148	0.14694488	1.5555896	-0.14695341	0.19152334	-2.0517888	2.0342	1	0.236	1.2370677	1.7108568	-0.60795954	-0.26106287	0.10523957	0.38294931	0.0090355934	1.9580705	1.6372587	0.02287232	1.6373371	0.022883488	0.0029571389	1.2146353	1.3737375	-0.41150599	-0.38667788	1.9356442	-0.48994403	-1.9352978	0.49008705	-0.19709843	3.4445191	0.056816955	0.0089820138	0.043376949	0.34596189	0.022833056	0.34590931	0.022844047	0.0029567993	0.47923792	0.058865186	7.0105404	1.178153	3.4953172	5.3439235	3.4952724	5.3442496	4.1737434	1.3581696	-82.42158	R0:N12:S0:1	-60.6712	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:15
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	8.259028	9.5	3.4161	0.002050706	-3.2562891	-3.7212382	0.051026787	-3.7212125	0.050983339	0.045591212	-3.5037225	11	0.079266612	1.0627458	-1.5556148	0.14694488	1.5555896	-0.14695341	0.19152334	-2.0517888	2.0342	1	0.236	1.2370677	1.7108568	-0.60795954	-0.26106287	0.10523957	0.38294931	0.0090355934	1.9580705	1.6372587	0.02287232	1.6373371	0.022883488	0.0029571389	1.2146353	1.3737375	-0.41150599	-0.38667788	1.9356442	-0.48994403	-1.9352978	0.49008705	-0.19709843	3.4445191	0.056816955	0.0089820138	0.043376949	0.34596189	0.022833056	0.34590931	0.022844047	0.0029567993	0.47923792	0.058865186	7.0105404	1.178153	3.4953172	5.3439235	3.4952724	5.3442496	4.1737434	1.3581696	-82.42158	R0:N12:S0:1	-60.6712	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:15
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	8.259028	9.5	3.4161	0.002050706	-3.2562891	-3.7212382	0.051026787	-3.7212125	0.050983339	0.045591212	-3.5037225	11	0.079266612	1.0627458	-1.5556148	0.14694488	1.5555896	-0.14695341	0.19152334	-2.0517888	2.0342	1	0.236	1.2370677	1.7108568	-0.60795954	-0.26106287	0.10523957	0.38294931	0.0090355934	1.9580705	1.6372587	0.02287232	1.6373371	0.022883488	0.0029571389	1.2146353	1.3737375	-0.41150599	-0.38667788	1.9356442	-0.48994403	-1.9352978	0.49008705	-0.19709843	3.4445191	0.056816955	0.0089820138	0.043376949	0.34596189	0.022833056	0.34590931	0.022844047	0.0029567993	0.47923792	0.058865186	7.0105404	1.178153	3.4953172	5.3439235	3.4952724	5.3442496	4.1737434	1.3581696	-82.42158	R0:N12:S0:1	-60.6712	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:15
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	8.259028	9.5	3.4161	0.002050706	-3.2562891	-3.7212382	0.051026787	-3.7212125	0.050983339	0.045591212	-3.5037225	11	0.079266612	1.0627458	-1.5556148	0.14694488	1.5555896	-0.14695341	0.19152334	-2.0517888	2.0342	1	0.236	1.2370677	1.7108568	-0.60795954	-0.26106287	0.10523957	0.38294931	0.0090355934	1.9580705	1.6372587	0.02287232	1.6373371	0.022883488	0.0029571389	1.2146353	1.3737375	-0.41150599	-0.38667788	1.9356442	-0.48994403	-1.9352978	0.49008705	-0.19709843	3.4445191	0.056816955	0.0089820138	0.043376949	0.34596189	0.022833056	0.34590931	0.022844047	0.0029567993	0.47923792	0.058865186	7.0105404	1.178153	3.4953172	5.3439235	3.4952724	5.3442496	4.1737434	1.3581696	-82.42158	R0:N12:S0:1	-60.6712	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:15
2x2_2C_8b_C2v_L	8.2406009	9.5555556	3.4161	-0.00084779642	-3.2739179	-3.7615777	0.059369775	-3.7615778	0.059369664	0.05392739	-3.5403639	11	0.080190287	1.0639275	-1.563791	0.14981075	1.5637919	-0.149809	0.19617587	-2.0622171	2.0342	1	0.236	1.2370191	1.7075057	-0.61149306	-0.2597885	0.10497297	0.37731437	0.0092176995	1.9576967	1.643112	0.023153181	1.6431071	0.023152203	0.0030742019	1.225286	1.3680503	-0.41510796	-0.39342885	1.9285038	-0.49313209	-1.9285254	0.49311999	-0.19997566	3.4292048	0.056533494	0.0091618685	0.043736494	0.34035165	0.023111905	0.34035502	0.023110939	0.0030740245	0.47720747	0.058566163	6.9854665	1.2038457	3.4922667	5.3209162	3.4922703	5.3208964	4.1547338	1.3938501	-82.620377	R0:N12:S0:1	-60.6712	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:16
2x2_2C_8b_C2v_L	8.210953	9.6666667	3.4161	-0.00075129335	-3.3259413	-3.8579311	0.081184299	-3.8579435	0.081186777	0.076512163	-3.6262307	11	0.082885083	1.0695156	-1.5837868	0.15790472	1.583789	-0.15790558	0.20903195	-2.0873649	2.0342	1	0.236	1.2370465	1.7011753	-0.6176764	-0.2570439	0.10436838	0.36575328	0.0096516407	1.9569789	1.6548386	0.024037277	1.6548414	0.024037744	0.0034028169	1.2469109	1.3563252	-0.4240926	-0.40697035	1.9138591	-0.50337843	-1.9138484	0.50338424	-0.20844243	3.39702	0.055899426	0.0095903121	0.044420778	0.32907195	0.023990321	0.32906991	0.023990781	0.0034030294	0.47271704	0.057921143	6.9332261	1.2563111	3.4866182	5.2727421	3.4866165	5.2727498	4.1157211	1.4686369	-83.156666	R0:N12:S0:1	-60.6712	uncorrelated	b7fd39a	v1.0.3	2022-07-12@11:16
